dialogue_id,turn_id,query,response,response_type
-8254578338731748300,1,Who played galen in planet of the apes?,Wright King | Thomas Wright Thornburg King | Roddy McDowall | Roderick Andrew Anthony Jude McDowall,clarification
-1988888172158289613,1,Who wrote like a fox on the run?,"Sweet | Tony Hazzard | Anthony ""Tony"" Hazzard",clarification
-979766930490280659,1,When was kolhapur state merged into bombay province?,1 March 1949,directAnswer
3001594409489453307,1,Who's baby is georgina on gossip girl?,Serge | Milo,clarification
6308056065560121986,1,What role does finn wolfhard play in it?,Richie Tozier | Young Richie Tozier,clarification
8634376295626243940,1,Who scored the most goals in football career?,Josef Bican | Cristiano Ronaldo | Ali Daei | Christine Sinclair,clarification
5991187886722293005,1,When did the song the fighter come out?,"6 February 2017 | November 8, 2011 | March 13, 2003 | October 26, 2016",clarification
98653921992528415,1,When did the guy who played robbie rotten die?,21 August 2018,directAnswer
1829643105238760594,1,Whats the latest episode of the walking dead?,139 | The World Before,clarification
689293438009201399,1,Who has a higher rank sergeant or lieutenant?,Lieutenant,directAnswer
-8378652950208501295,1,Who lost a lot of their power after the battle of culloden in 1746?,Jacobite army | the Jacobite army | Charles Edward Stuart | John O'Sullivan | Lord John Drummond | Duke of Perth | Lord George Murray,clarification
-2553840223812516380,1,Who does angelina jolie play in kung fu panda?,Master Tigress,clarification
-6115098692992296735,1,When did pound notes stop being legal tender?,1988 | 5 May 2017,clarification
3507862850932372029,1,When does joey return to days of our lives?,"December 2012 | late 2012 during the Christmas episodes | August 2015 | ""The One with Rachel's Assistant"" | Season 7 episode 4 | October 26, 2000",clarification
-5245525361516628958,1,Who wrote the song don t want to miss a thing?,Diane Eve Warren | Warren | Diane Warren,directAnswer
-4780821300461125494,1,Who is the actor that plays draco malfoy?,Thomas Andrew Felton | Tom Felton | Alex Price | Tom Wren | Lucas Hall,clarification
6943307535685071336,1,Who sang kiss on the lips my lover?,The Dualers,directAnswer
-6540419712940343754,1,Who was the first spanish governor general of the philippines?,El Viejo | Miguel López de Legazpi | El Adelantado,directAnswer
1644180208080172338,1,How did the atlanta falcons owner make his money?,senior accountant | president | vice president of finance | co-founded Home Depot,clarification
1453168526177617138,1,When did maryland change drinking age to 18?,1974,directAnswer
1300573092439746399,1,Do you need a permit to buy a gun in va?,No,directAnswer
-7139162520757822685,1,Who is the youngest congressman in the us?,Tom Cotton | Chris Murphy | Brian Schatz | Elise Stefanik | Patrick Murphy | Aaron Schock,clarification
8252107861743490105,1,Total number of steps in the eiffel tower?,"1,710 | 410",clarification
-8553637205985228894,1,Who collected the data used to describe the current model for the molecular structure of dna?,Rosalind Franklin | Rosalind Elsie Franklin | Maurice Wilkins | Maurice Hugh Frederick Wilkins | Maurice Hugh Frederick Wilkins CBE FRS,clarification
-8929987787138502150,1,Who do you play as in modern warfare 2?,"Sergeant Gary ""Roach"" Sanderson | Private James Ramirez | Captain MacTavish",clarification
-928594404304696003,1,Who is the all-time passing leader in the nfl?,Drew Brees | Tom Brady,clarification
7398408404996880023,1,Raised line markers on the roadway and shoulder are used to define?,"median strip, edge lines, and dangerous sections of the road. | deviation from the lane | settled mainline toll plaza, ramp entrances, mountainous areas, continuous sharp turns, downhill sections and the end of the highway, gates and entrances of enterprises, institutions, and school",clarification
1102492676590898368,1,Farc is a guerrilla army operating primarily in what country?,Colombia,directAnswer
2780331881644517526,1,After several attempts at forming a central bank the us created the fed in what year?,1913,directAnswer
6507583177774359598,1,When is season 3 of power coming out?,"July 17, 2016",directAnswer
4220805167547558391,1,Who presented the first top of the pops?,"Jimmy Savile | Savile | Sir James Wilson Vincent Savile | Pete Murray | David Jacobs | Alan Freeman, David Jacobs, Pete Murray and Jimmy Savile | Alan Freeman",clarification
1876286781856773059,1,When were the common core state standards developed?,"June 1, 2009 | June 2, 2010",clarification
8210054213515651895,1,What kind of dog is on homeward bound?,American Bulldog | Golden Retriever | American Bulldog and Golden Retriever | Golden Retriever the 1993 homeward bound film? | What kind of dog is inAmerican Bulldog and Golden Retriever,clarification
3563285426170855530,1,What time is the first selection of the nfl draft?,8:00 pm EDT,directAnswer
-7493939264346118144,1,When does 50 shades frees come out on dvd?,"April 24, 2018 | May 8, 2018",clarification
8402724128704020475,1,What was the point of the skinner box?,perform studies in conditioning and training,directAnswer
7393197225052692942,1,Who are the three angels mentioned by name in the bible?,Raphael | Gabriel | Michael,directAnswer
7926987555051759639,1,Who is the mother in how i met?,Tracy Mosby (née McConnell) | Cristin Milioti,clarification
-952865350317764420,1,When did the nissan armada body style change?,early 2007 | mid-2016 | August 2016 | 2017,clarification
1238504646107246242,1,Who is the actor who plays jacob in twilight?,Taylor Daniel Lautner | Taylor Lautner | Lautner,clarification
-3506850197987781404,1,Where does the airflow into a convector heater?,the facing,directAnswer
-9202131223735659139,1,What is the oldest city in new england?,Weymouth,directAnswer
2079698020935427874,1,Who does the theme song for mr pickles?,Mark Rivers,directAnswer
978605204507567171,1,Where does the ganges river start and end?,Himalayas in Uttarakhand to the Bay of Bengal,directAnswer
231224763292206625,1,What is the length of an f1 car?,"177–189 in | Averaging 4,500–4,800 mm | 201–215 in | Averaging 5,100–5,450 mm | 197–206 in | Averaging 4,995–5,240 mm",clarification
6096815560350881216,1,Who has played the most consecutive nhl games?,Doug Jarvis,directAnswer
-9068059617440858420,1,When was the last time roe v wade was challenged?,"Whole Woman's Health v. Hellerstedt | June 27, 2016",clarification
-9202127672777066732,1,Who sang when i fall in love with celine dion?,Clive Griffin,directAnswer
-8812422584485355639,1,Who sang on the way to san jose?,Dionne Warwick,directAnswer
7934439293245066280,1,What does thou shalt not bear false witness against thy neighbour mean?,command against false testimony,directAnswer
5005709391485101808,1,When did the nba start using a shot clock?,1954,directAnswer
-8822579168106380900,1,When will hey arnold the jungle movie be on dvd?,"February 13, 2018 | August 13, 2018",clarification
7311779918324800431,1,Where does congress draw its constitutional powers from?,the Constitution | Necessary and Proper Clause of the Constitution | assumed to exist | Necessary and Proper Clause | Article I,clarification
3498651635064990826,1,Who plays david on the purge tv show?,William Baldwin | William Joseph Baldwin,directAnswer
7024150478244273972,1,Who pays for the renovations on holmes next generation?,"homeowners, some contractors | Mike Holmes | TV production company",directAnswer
-8444067242386811954,1,Who developed the first widely used system for naming plants and animals?,Caspar Bauhin | Gaspard Bauhin | Carl Linnaeus,clarification
6178145059829835216,1,Who wrote as long as i live by toni braxton?,"Toni Braxton, Paul Boutin, Antonio Dixon",directAnswer
-163526430161660380,1,Who won the fifa u17 world cup 2017?,England | England national under-17 football team | Three Lions,directAnswer
6282885325971181105,1,What date is traditionally given to the first deportation of exiles from judah into babylon?,597 BCE,directAnswer
6944419544420866058,1,Who wrote the letter to jenna in awkward?,"Lacey | Lacey Hamilton | Nikki DeLoach | Ashlee Nicole ""Nikki"" DeLoach",clarification
454320892561167061,1,Who played the guitar solo on haitian divorce?,Dean Parks,directAnswer
7923887829080672893,1,Where does the story of the film casablanca take place?,"Casablanca, Morocco",directAnswer
8331305008252105989,1,When will subnautica be released on xbox one?,"May 17, 2016 | 2016 | May 2016 | 2018 | December 4, 2018 | December 7, 2018",clarification
-748966948584192911,1,Who is the voice of calcifer in howl's moving castle?,Tatsuya Gashuin | William Edward Crystal | Billy Crystal | Crystal,clarification
9118524010885858151,1,What is the most nominated film for the oscars?,La La Land | The Revenant | Birdman or (The Unexpected Virtue of Ignorance) | The Grand Budapest Hotel | Birdman,clarification
8680416676653258277,1,When did the rolls royce wraith come out?,1938-39 | 2013–present | 1946–1958 | 1965–1980,clarification
7910538578057286690,1,Where did the battle of berlin take place?,"Berlin, Nazi Germany | Berlin, Germany | Berlin from the east and south, while a third overran German forces positioned north of Berlin",directAnswer
-5062551988318170096,1,When is three days grace new album coming out?,"March 9, 2018 | March 31, 2015 | October 2, 2012",clarification
-6333204779800335465,1,Who wrote is you is or is you ain't my baby lyrics?,Louis Thomas Jordan | Louis Jordan,directAnswer
-396495289566467282,1,The repetition of a musical pattern is known as?,Ostinato | restatement | repetition,clarification
4302775411383930550,1,Who gets paid the most in professional sports?,Michael Jordan | MJ | Michael Jeffrey Jordan | Gaius Appuleius Diocles | Cristiano Ronaldo dos Santos Aveiro | Cristiano Ronaldo dos Santos Aveiro GOIH ComM | Cristiano Ronaldo | Floyd Mayweather Jr.,clarification
5772481544156291901,1,The great sphinx is associated with which pharaoh’s pyramid?,pharaoh Khafre,directAnswer
-7118589533840278002,1,Number of starbucks stores in the united states?,"13,352",directAnswer
-42361505900466516,1,When was bohemian rhapsody released as a single?,31 October 1975 | December 1975,clarification
3580721513297486058,1,What is the name of tirupati railway station?,TPTY,directAnswer
2037517469560193002,1,Where is the series once upon a time filmed?,"Vancouver, British Columbia | Richmond | Steveston Village | separate studios",clarification
2736610226230166514,1,Who does the voice of alex in madagascar?,"Ben Stiller | Wally Wingert | Quinn Dempsey Stiller, Declan Swift | Crispin Freeman",clarification
-5398095365728525584,1,Dont come around here no more video director?,Jeff Stein,directAnswer
-7834913755039117613,1,When does episode 107 of dragonball super air?,"September 17, 2017 | April 20, 2019",clarification
-7891270338799210246,1,How many countries are in the sadc region?,15 | 16,directAnswer
1753824919547118438,1,Who was contracted to design golden gate park?,William Hammond Hall | John McLaren | Dr John Hays McLaren,clarification
8950841967291702616,1,When was the last time liverpool was relegated?,1953-54 season,directAnswer
-6862418783834988693,1,Who played fred claus in the 2007 film?,Vaughn | Vince Vaughn | Liam James,clarification
5316357597373068157,1,When did philadelphia eagles win the super bowl?,"2017 NFL season | February 4, 2018",directAnswer
6042535255372589483,1,Who plays frankie heck's dad on the middle?,Jerry Van Dyke,directAnswer
-1974606828303312702,1,When did the cult of chucky come out on netflix?,"2017 | October 3, 2017",directAnswer
6174014507017494089,1,How many roller coasters are there at busch gardens williamsburg?,9,directAnswer
-8715795200533251482,1,Where is the pac 12 football championship played?,Levi Stadium,clarification
1753888922585623461,1,Who played amanda buckman in the addams family?,Mercedes McNab,directAnswer
3177499815818886586,1,Who sang you don't know me in the sixties?,"Jeanne Black, Lenny Welch | Patti Page | The Anita Kerr Singers, Ray Charles, | Floyd Cramer | Manfred Mann, Rick Nelson, Jackie Wilson | Jan Howard, Elvis Presley",clarification
-385484500209519414,1,Where is shelby high school located in ohio?,"Shelby, Ohio, United States | Shelby | Shelby, Ohio",directAnswer
-7132571269676498595,1,Who is the image on alaska airlines planes?,native Alaskan Eskimo | smiling Eskimo,directAnswer
7309805325774537969,1,When was google translate launched for the first time?,"April 28, 2006",directAnswer
-1283343564030787069,1,Which city is known as the grasse of east in uttar pradesh?,Kannauj,directAnswer
1372625567472276199,1,Why did turkey build a dam on the euphrates river?,generate electricity and to irrigate the plains,directAnswer
-1825904207687414105,1,Who plays the fbi agent in shades of blue?,Kole | Warren Kole | Silva | Leslie Silva | Afton Williamson | Williamson,clarification
5673796306225747030,1,Where do curling stones come from in scotland?,Ailsa Craig,directAnswer
1850817478192088474,1,Where is the smallest bone in the body located?,middle ear,directAnswer
-4915132952201680401,1,Where is the southernmost point of the continental united states located?,"Western Dry Rocks, Florida | Western Dry Rocks | 24°26.8′N 81°55.6′W | Ballast Key, Florida | Ballast Key | 24°31′15″N 81°57′49″W",clarification
-4708614352276364203,1,Which tribe has the highest population in nigeria?,Hausa-Fulani | Hausa Fulani | Hausa,clarification
2023978269146625771,1,The component of paint that provides the color is called the?,colorant | dye | Pigment,directAnswer
8248431200493435135,1,How many members form a jury in scotland?,15 | 12,clarification
-1788892519856946705,1,Who died in til death do us part?,Michael Roland | Derrick Harris | ranger,clarification
753481173627331283,1,When did the second season of riverdale come out?,"October 11, 2017",directAnswer
7409847008164639375,1,How often does it rain in forks washington?,averages 212 days | 18.2 days | 10.1 days,clarification
-9040074785467659599,1,Who sang fings ain't what they used to be?,"Cornelius ""Johnny"" Hodges | Johnny Hodges",directAnswer
-3833989143736126831,1,Who is the current us army chief of staff?,"General Mark A. Milley | Mark A. Milley | Mark Alexander Milley | Raymond Thomas ""Ray"" Odierno | Raymond T. Odierno | General Raymond T. Odierno | Martin Edward Dempsey | General Martin E. Dempsey | Martin E. Dempsey | Martin Edward Dempsey KBE",clarification
-1624748268291288868,1,What type of arabic is spoken in palestine?,South Levantine Arabic | Palestinian Arabic,clarification
-4527846307608520783,1,How many seasons of avengers assemble are there?,five | 5,directAnswer
-9061632800714912151,1,Names of the hyenas in the lion king?,"Shenzi, Banzai, and Ed",directAnswer
5131290741310774984,1,Who sings be our guest in beauty and the beast 2017?,"Ewan McGregor, Emma Thompson, Gugu Mbatha-Raw and Ian McKellen",directAnswer
-5742327688291876861,1,When does the new bunk'd come out?,"May 24, 2017 | April 28, 2017 | April 21, 2017",clarification
5097585796616659193,1,Who was portrayed as the anderson brothers cousin?,"Richard Morgan Fliehr | Richard Fliehr | Ric Flair | ""The Nature Boy""",directAnswer
-9158940941496109888,1,Acromegly is a disorder due to chronically high levels of?,growth hormone | GH,directAnswer
6238885094207380500,1,When did canada withdraw from the kyoto protocol?,"December 13, 2011",directAnswer
-1624193196853963348,1,When was the national pan hellenic council formed?,"May 10, 1930 | 1937",clarification
5464397464340361352,1,The italian term for a loud volume level is?,Forte | Fortissimo | Mezzo forte | Crescendo | Stentato,clarification
-9142554977154027188,1,When does the bachelor season 22 finale air?,"March 5, 2018 | March 6, 2018",clarification
4935422610703370244,1,Who is credited as the restorer of anatomy?,de Liuzzi | Mondino de Luzzi | Mundinus | de Lucci,directAnswer
-361813152215848750,1,What was the outcome of the whiskey rebellion?,Armed resistance eliminated | Government victory | Minor tax evasion,directAnswer
2092176500077254225,1,Who is the actor who plays the good doctor on tv?,Freddie Highmore | Kento Yamazaki | Joo Won,clarification
7177794314416921164,1,Where do the blue jays play spring training?,Dunedin Stadium at Grant Field | TD Ballpark,directAnswer
5220371475052460108,1,How many seasons are there of knight rider?,4 | 1,clarification
7072547719975273749,1,When did the cavs win the nba championship?,"2015-2016 | June 19, 2016",clarification
-1832163534327561957,1,When do football teams wear their third kit?,twice a year | against a particular division opponent | where the colours of the two competing clubs are similar,clarification
-7285002256172689334,1,In writing music pitches are notated vertically on the lines or between the lines of a?,staff,directAnswer
-321464721968304600,1,Who nominates judges to the us district courts?,POTUS | President of the United States | The President | the senator,clarification
5838730600776021882,1,When was the new york safe act passed?,"January 14, 2013 | January 15, 2013",clarification
-644254962704025238,1,When is the release date of minecraft story mode season 2 episode 4?,"November 7, 2017",directAnswer
-8673761042893447608,1,When did the one plus 5 come out?,"June 20,2017 | June 21, 2017 | June 22, 2017 | June 27, 2017",clarification
-9159547197550283952,1,When did battle of the sexes come out?,"September 2, 2017 | September 22, 2017 | November 24, 2017",clarification
-8079559806636725761,1,Which is the oldest municipal corporation in india?,Chennai Municipal Corporation,directAnswer
-6404482748096304898,1,Who sings the song i am a warrior?,Scandal featuring Patty Smyth,directAnswer
-4153833550108699427,1,Who played bass on whatever gets you through the night?,Klaus Voormann | Dee Murray,clarification
8734291967334159232,1,What was the score of the 1958 world cup?,5-2 | 5–2 victory for Brazil | Brazil 5-2 Sweden,directAnswer
1369762516572829478,1,What was the religion in india before hinduism?,Indus religion | Indus | Mother Earth | Mother Goddess worship | Mother Goddess | Earth Mother,clarification
8608875963445262300,1,Who held the 100m record before usain bolt?,Asafa Powell,directAnswer
2725835573786460953,1,Who has the world record for bench press?,Siamand Rahman | Julius Maddox | Sandra Lönn | Tiny Meeker | Hugdal Hildeborg,clarification
5418729114938856534,1,Who won in floyd mayweather vs conor mcgregor?,Floyd Mayweather,directAnswer
7272102106734368396,1,Diary of a wimpy kid cast 2017 rodrick?,Charlie Wright,directAnswer
421767937817056123,1,Who is the guy at the end of matrix reloaded?,Agent Smith | Zion dweller Bane,clarification
-3302811679071504482,1,When did the first episode of snl air?,"October 11, 1975",directAnswer
-2491349842870304457,1,Who came in 2nd in the first presidential election?,John Adams | K. T. Shah | Huang Hsing | Huang Xing,clarification
-3323522930383104315,1,When do we celebrate father's day in india?,Third Sunday in June,directAnswer
8318760099233976882,1,When did the uk give hong kong back to china?,"December 1984 | July 1, 1997",clarification
4720958197330840000,1,Who pitched a no-hitter in the 1956 world series?,Don Larsen,directAnswer
3436823649386880124,1,Who plays hope mikaelson on the originals season 4?,Summer Fontana,directAnswer
-8037126909112922974,1,Who were the first singing brothers inducted into the rock 'n' roll hall of fame?,Don Everly | Phil Everly | The Everly Brothers,directAnswer
-6350086312955255384,1,Where do dust storms occur in the world?,arid and semi-arid regions,directAnswer
-5601562048069729403,1,Who is dina from real housewives new jersey?,Dina Manzo | Dave Cantin,clarification
8728076075855252468,1,Who has the most points in an nba game?,Wilt Chamberlain,directAnswer
2231859274684773061,1,Who is the woman judge listed in the old testament?,Deborah,directAnswer
7943481530176896003,1,When did the last trolley bus run in london?,8 May 1962,directAnswer
-1875757696019289126,1,Who sings your kiss is on my lips?,Daryl Hall & John Oates | Hall & Oates | John Oates | Daryl Hall,directAnswer
6098462012012542159,1,Who did the vocals on mcdonald's jingle i'm loving it?,Justin Timberlake,directAnswer
4841087212422420983,1,Who wrote the book of joel in the bible?,Prophet Joel | Joel,directAnswer
-4259946118958645677,1,Who is running for attorney general in illinois?,Kwame Raoul | Erika Harold | Lisa Madigan | Paul Schimpf,clarification
-7204724842817880573,1,Where was the movie machine gun preacher filmed?,Michigan,directAnswer
4421635852105786627,1,Who wrote will you still love me tomorrow for the shirelles?,Gerry Goffin and Carole King,directAnswer
-5611439849197192371,1,When did immigrants stop going through ellis island?,"November 12, 1954",directAnswer
-5006161329477263905,1,What album is the dance by garth brooks on?,Garth Brooks,directAnswer
-15050107225177034,1,Which indian city is known as venice of the east?,Alleppey | Alappuzha | Srinagar | Udaipur,clarification
-2121913285950788276,1,What does jc stand for in jc pennys?,James Cash,directAnswer
-4465186255037656026,1,Who's got the most followers on twitter?,@BarackObama | Barack Hussein Obama II | Barack Obama,clarification
-1510733964102697638,1,Who plays lily van der woodsen in gossip girl?,Rutherford | Kelly Rutherford,directAnswer
-5804257148252312349,1,Who sang if i could save time in a bottle?,Jim Croce | Maureen McCormick | Ken Jeong | Yungblud,clarification
3974593124293992606,1,Where did the houston texans football team come from?,"Houston Oilers | Texas | Houston | Houston, Texas | NRG Stadium",clarification
-1752689297979289270,1,Where does the movie we are marshall take place?,"Marshall University | Ceredo, West Virginia | Southern Airways Flight 932 | Huntington, West Virginia | Kansas City | Atlanta, Georgia",clarification
-5321218910996664490,1,Who won between john cena and the rock?,The Rock | John Cena,clarification
-7836247796131488328,1,Who came to south africa in the mid 17th century?,Dutch East India Company | van Riebeeck | Jan van Riebeeck | Free Burghers,clarification
-4103894660835969663,1,When was the house of burgesses first established in colonial virginia?,1619 | 1642,clarification
-524560531716852360,1,Who played the female lead role in the movie 'pakeezah'?,Mahjabeen Bano | Meena Kumari,directAnswer
-1155682847873870433,1,When does cally jane come into love island?,Day 21 | Series 1 | 2015,directAnswer
-5661084614115795098,1,When was the last time the cavs won?,"June 19, 2016 | N/A | Never",clarification
5011114592172336243,1,Who was fired in the saturday night massacre?,Archibald Cox,directAnswer
6927290966423327963,1,Who plays the mermaid in pirates of the caribbean on stranger tides?,Àstrid Bergès-Frisbey,directAnswer
-981393130358279367,1,Who has the power in a representative democracy?,elected officials | representatives | Elected representatives | the representatives who are elected by the people,directAnswer
-566454844364661886,1,When did they limit president to 2 terms?,"March 24, 1947 | February 27, 1951",clarification
-5777264011843208595,1,When did the first power rangers movie come out?,"June 30, 1995",directAnswer
3516336293044287677,1,Where was inspector lynley one guilty deed filmed?,"the Bircham Dyson Bell solicitors offices on Broadway, central London | London | Broadway, central London",directAnswer
6038968928609570771,1,When did francis scott key write the lyrics that became the national anthem?,1814,directAnswer
-1210936972032245990,1,Who voices the man in the yellow hat?,Will Ferrell | Jeff Bennett,clarification
-8095783560037552991,1,When did the cubs win the world series?,"October 12, 1907 | 1907 | October 14, 1908 | 1908 | November 2, 2016 | 2016",clarification
-2814913776041430222,1,Where is the tabernacle mentioned in the bible?,Exodus chapters 35–40 | Exodus 25–31 | Book of Exodus | Exodus 33:7–10 | Hebrews 8:2–5 and 9:2–26 | Hebrews 8:5 | Epistle to the Hebrews,clarification
-156748715548751505,1,What movie is the song i will remember you from?,The Brothers McMullen,directAnswer
366164017711760791,1,When did the current name of cwg start?,1978 | 1978 Commonwealth Game | 3 August 1978,directAnswer
2988971287129541877,1,When was the first constitution of pakistan passed?,March 1956,directAnswer
7600225355087799334,1,What was the first written constitution of the american colonies after the revolutionary war?,Articles of Confederation and Perpetual Union | Articles of Confederation | United States Constitution,clarification
263074685984627276,1,What is the name of the vietnamese currency?,đồng | North Vietnamese đồng | South Vietnamese đồng | liberation đồng',clarification
1297290628900040830,1,When does a study in scarlet take place?,1881 | Second Anglo-Afghan War | 1847,clarification
3830465333140235650,1,Setting of the story of the song of roland?,"Battle of Roncevaux Pass | Ronceval Pass | Roncevaux Pass | Roncesvalles Pass | Chartered Community of Navarre | Navarre | Navarre, Spain | 778",clarification
-3693100631592555151,1,Who has the most gold gloves in mlb history?,Keith Hernandez | roberto alomar | Brooks Robinson | ozzie smith | Greg Maddux | Roberto clemente | willie mays | Ivan Rodríguez,clarification
-3574293885053254104,1,Who played maria in original west side story?,Carol Lawrence,directAnswer
-1313438867965889218,1,Which city is the first in the world to be awarded both summer and winter olympics?,Beijing,directAnswer
3475080409674051393,1,What country has the lowest rate of homelessness?,Principality of Liechtenstein | Liechtenstein | Hashemite Kingdom of Jordan | Jordan | Japan,clarification
-4493480419374664761,1,When did the first big mac come out?,1967,directAnswer
7731441833317883667,1,Who plays the tiger in the jungle book 2016?,Idrissa Akuna Elba | Idris Elba,directAnswer
6650670645106879579,1,The set of frequencies produced by an excited state atom is called its?,electromagnetic spectrum,directAnswer
679675492540635278,1,Who sang there's a danger in loving somebody too much?,Patty Smyth and Don Henley | Jennylyn Mercado | Travis Tritt and Tyler Reese,clarification
1235766574637230471,1,When did suit life on deck come out?,"September 26, 2008",directAnswer
8673597329379366540,1,Where are lymph nodes concentrated in the body?,near and within the trunk,directAnswer
2553200801763610589,1,How many series of homeland have been made?,8 | eight | 1,clarification
-3068964556195854112,1,The holder of this passport is not entitled to travel to occupied palestine?,Iranian passports | Persian passports | Iranian passport,directAnswer
-6623711919389049364,1,Who is the current president of the czech republic?,Miloš Zeman | Václav Klaus | Václav Havel,clarification
1820568672329882441,1,When did we drop the atomic bomb on hiroshima?,"August 6, 1945",directAnswer
-5464569500564727193,1,How many episodes in the sopranos season 1?,13,directAnswer
-990874493184949390,1,Who wrote i was born under a wandering star?,Alan Jay Lerner | Alan J. Lerner | Friedrich (Fritz) Löwe | Frederick Loewe,clarification
9084036820489132995,1,In which year industrial development board was formed in pakistan pak301?,1952,directAnswer
-4196522165560861395,1,When is the last time the browns went to the playoffs?,2002 NFL season | 83rd regular season | 2003 | January 5 2003,clarification
-9091131158779765155,1,What is the largest city in china by population?,Shanghai,directAnswer
1660239532499962258,1,When was the parable of the good samaritan told?,In the time of Jesus | Gospel of Luke,clarification
-5997263588639648937,1,According to the supremacy clause which level of government is supreme?,federal | federal government,directAnswer
-7266206254199969652,1,When is pro kabaddi 2018 going to start?,7 October 2018,directAnswer
-5428517858137254570,1,Who's the best selling artist of all time?,The Beatles,directAnswer
8388876702373132421,1,Themes in wole soyinka the lion and the jewel?,"rapid modernisation of Africa | corrupted African culture, youth should embrace the original African culture, rapid modernisation of Africa, rapid evangelisation, marginalisation of women as property, conflict between education and traditional beliefs, and  importance of song and dance as a form of spreading information | youth should embrace the original African culture | conflict between education and traditional beliefs | and importance of song and dance as a form of spreading information | rapid evangelisation | corrupted African culture | marginalisation of women as property",directAnswer
8165783347919842631,1,Highest number of innings in a baseball game?,12 | 33 | 26 | 25 | 18 | 15 | 17,clarification
3639811733794772980,1,Who played the inspector on the orient express?,Albert Finney | Kenneth Branagh,clarification
1272180233249547778,1,Who does elizabeth love in pirates of the caribbean?,Will Turner | Jack Sparrow,clarification
-7254435502259833325,1,Who plays jim royle in the royal family?,Ricky Tomlinson,directAnswer
-48009583706115394,1,Who has the fastest 40 yard dash in the nfl combine?,John Ross | Bo Jackson | Jakeem Grant,clarification
1295659285338066525,1,Who yelled i got blisters on my fingers?,Ringo Starr | Sir Richard Starkey,directAnswer
7610346913791631994,1,When is the nathan's hotdog eating contest at coney island?,"July 4 | each year on Independence Day | Independence Day | annually | July 4, 2018 | July 4, 2017 | July 4, 2016",clarification
-492805729779315251,1,When was if i were a boy released?,"October 8, 2008 | October 13, 2008 | October 17, 2008 | October 26, 2008",clarification
-1645421648281363818,1,Who has the most michelin stars as a chef?,Joël Robuchon,directAnswer
-6258703286029316013,1,Who plays nick on the young and the restless?,Marco and Stefan Flores | Stefan Flores | Marco Flores | Griffin Ledner | John Alden | Joshua Morrow | Morrow | Joshua Jacob Morrow | Luckinbill | Thad Luckinbill | Thaddeus Rowe Luckinbill,clarification
6113879938573233819,1,Who has the highest number of likes on instagram?,Beyoncé | Beyoncé Giselle Knowles-Carter | Selena Marie Gomez | Selena Gomez | Kendall Jenner | Kendall Nicole Jenner,clarification
2249976103076167615,1,Who does the voice of the monkey in kubo?,Charlize Theron,directAnswer
-2958257411514442573,1,Who was the original singer of green green grass of home?,Johnny Darrell | Porter Wagoner,clarification
-2125218903099578559,1,Where did the battle of san juan hill take place?,"2 kilometres  east of Santiago de Cuba, Cuba",directAnswer
-8562321650922147544,1,What type of dogs are in where the red fern grows?,Hunting Dogs | Redbone Coonhound,clarification
-8063174143676341279,1,When was 1 rupee coin introduced in india?,1835 AD | 1835,directAnswer
1838998822433301021,1,Based on area which is the biggest constituency of the lok sabha?,Ladakh,directAnswer
6239599976152067958,1,When did star trek the next generation first air?,"September 28, 1987",directAnswer
707951709479092338,1,When did the us add the 49th state?,"January 3, 1959",directAnswer
-1355068025952894050,1,Where is the tower of babel in the bible?,Babylonia | Genesis 11:1-9,clarification
2430571303956554647,1,When does call of duty black ops 3 come out?,"November 6, 2015 | April 4 2019 | August 18, 2015 | August 26, 2015 | April 26, 2015",clarification
-2578020881292839975,1,What season of blue bloods are we in?,8 | 7 | 6,clarification
-6145324631910717254,1,Organelles released by the golgi apparatus that contains digestive enzymes?,lysosomes,directAnswer
-2588416330788697959,1,Who is credited with the discovery of the milky way?,Galileo Galilei,directAnswer
-8845980588170293735,1,What kind of dog is chupadogra from marmaduke?,Mastiff | English Mastiff,directAnswer
7307927301016455000,1,When did mcdonald's start selling happy meals?,October 1977 | June 1979,clarification
-5920460416956230657,1,Brown bird with yellow tipped tail and red tipped wings?,Bombycilla cedrorum | cedar waxwing,directAnswer
1045587930363611824,1,What are the different types of plant reproduction?,"asexual reproduction | sexual or asexual reproduction | sexual | Regeneration | Binary Fission, budding, fragmentation, spore formation, Regeneration and vegetative propagation | spore formation | fragmentation | vegetative propagation | budding | Binary Fission",clarification
-3908324558707430059,1,Who played brenda's mom on the closer?,Sternhagen | Frances Hussey Sternhagen | Frances Sternhagen,directAnswer
721701644440919410,1,Who plays the grown up brahms in the boy?,James Russell,directAnswer
-2493159639359593881,1,When do new episodes of star vs the forces of evil air?,"December 2, 2017 | November 16, 2017",clarification
-6461190633092795393,1,When was the pyramid of the sun built?,about 200 CE | 200 CE | around 100 CE,clarification
4315487313414617911,1,Who is the host of the price is right?,Bob Barker | Drew Carey | Dennis James | Tom Kennedy | Doug Davidson,clarification
-7189808925421298988,1,When does the resident season 1 come out on dvd?,"October 2, 2018 | December 5, 2018",clarification
3762386401461912287,1,Who plays the lead in i can only imagine movie?,Finley | J. Michael Finley,directAnswer
